Passengers,PassengerId,Survived,Status,Pclass,Name,Sex,AgeNumber,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
1,830,1,Survived,1,"Stone, Mrs. George Nelson (Martha Evelyn)",Both Genders,62,> 12 years old,0,0,113572,80,B28,
1,831,1,Survived,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",Both Genders,15,> 12 years old,1,0,2659,14.4542,,C
1,832,1,Survived,2,"Richards, Master. George Sibley",Both Genders,0.83,<= 12 years,1,1,29106,18.75,,S
1,834,0,Perished,3,"Augustsson, Mr. Albert",Both Genders,23,> 12 years old,0,0,347468,7.8542,,S
1,835,0,Perished,3,"Allum, Mr. Owen George",Both Genders,18,> 12 years old,0,0,2223,8.3,,S
1,836,1,Survived,1,"Compton, Miss. Sara Rebecca",Both Genders,39,> 12 years old,1,1,PC 17756,83.1583,E49,C
1,837,0,Perished,3,"Pasic, Mr. Jakob",Both Genders,21,> 12 years old,0,0,315097,8.6625,,S
1,839,1,Survived,3,"Chip, Mr. Chang",Both Genders,32,> 12 years old,0,0,1601,56.4958,,S
1,841,0,Perished,3,"Alhomaki, Mr. Ilmari Rudolf",Both Genders,20,> 12 years old,0,0,SOTON/O2 3101287,7.925,,S
1,842,0,Perished,2,"Mudd, Mr. Thomas Charles",Both Genders,16,> 12 years old,0,0,S.O./P.P. 3,10.5,,S
1,843,1,Survived,1,"Serepeca, Miss. Augusta",Both Genders,30,> 12 years old,0,0,113798,31,,C
1,844,0,Perished,3,"Lemberopolous, Mr. Peter L",Both Genders,34.5,> 12 years old,0,0,2683,6.4375,,C
1,845,0,Perished,3,"Culumovic, Mr. Jeso",Both Genders,17,> 12 years old,0,0,315090,8.6625,,S
1,846,0,Perished,3,"Abbing, Mr. Anthony",Both Genders,42,> 12 years old,0,0,C.A. 5547,7.55,,S
1,848,0,Perished,3,"Markoff, Mr. Marin",Both Genders,35,> 12 years old,0,0,349213,7.8958,,C
1,849,0,Perished,2,"Harper, Rev. John",Both Genders,28,> 12 years old,0,1,248727,33,,S
1,851,0,Perished,3,"Andersson, Master. Sigvard Harald Elias",Both Genders,4,<= 12 years,4,2,347082,31.275,,S
1,852,0,Perished,3,"Svensson, Mr. Johan",Both Genders,74,> 12 years old,0,0,347060,7.775,,S
1,853,0,Perished,3,"Boulos, Miss. Nourelain",Both Genders,9,<= 12 years,1,1,2678,15.2458,,C
1,854,1,Survived,1,"Lines, Miss. Mary Conover",Both Genders,16,> 12 years old,0,1,PC 17592,39.4,D28,S
1,855,0,Perished,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",Both Genders,44,> 12 years old,1,0,244252,26,,S
1,856,1,Survived,3,"Aks, Mrs. Sam (Leah Rosen)",Both Genders,18,> 12 years old,0,1,392091,9.35,,S
1,857,1,Survived,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",Both Genders,45,> 12 years old,1,1,36928,164.8667,,S
1,858,1,Survived,1,"Daly, Mr. Peter Denis ",Both Genders,51,> 12 years old,0,0,113055,26.55,E17,S
1,859,1,Survived,3,"Baclini, Mrs. Solomon (Latifa Qurban)",Both Genders,24,> 12 years old,0,3,2666,19.2583,,C
1,861,0,Perished,3,"Hansen, Mr. Claus Peter",Both Genders,41,> 12 years old,2,0,350026,14.1083,,S
1,862,0,Perished,2,"Giles, Mr. Frederick Edward",Both Genders,21,> 12 years old,1,0,28134,11.5,,S
1,863,1,Survived,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",Both Genders,48,> 12 years old,0,0,17466,25.9292,D17,S
1,865,0,Perished,2,"Gill, Mr. John William",Both Genders,24,> 12 years old,0,0,233866,13,,S
1,866,1,Survived,2,"Bystrom, Mrs. (Karolina)",Both Genders,42,> 12 years old,0,0,236852,13,,S
1,867,1,Survived,2,"Duran y More, Miss. Asuncion",Both Genders,27,> 12 years old,1,0,SC/PARIS 2149,13.8583,,C
1,868,0,Perished,1,"Roebling, Mr. Washington Augustus II",Both Genders,31,> 12 years old,0,0,PC 17590,50.4958,A24,S
1,870,1,Survived,3,"Johnson, Master. Harold Theodor",Both Genders,4,<= 12 years,1,1,347742,11.1333,,S
1,871,0,Perished,3,"Balkic, Mr. Cerin",Both Genders,26,> 12 years old,0,0,349248,7.8958,,S
1,872,1,Survived,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",Both Genders,47,> 12 years old,1,1,11751,52.5542,D35,S
1,873,0,Perished,1,"Carlsson, Mr. Frans Olof",Both Genders,33,> 12 years old,0,0,695,5,B51 B53 B55,S
1,874,0,Perished,3,"Vander Cruyssen, Mr. Victor",Both Genders,47,> 12 years old,0,0,345765,9,,S
1,875,1,Survived,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",Both Genders,28,> 12 years old,1,0,P/PP 3381,24,,C
1,876,1,Survived,3,"Najib, Miss. Adele Kiamie ""Jane""",Both Genders,15,> 12 years old,0,0,2667,7.225,,C
1,877,0,Perished,3,"Gustafsson, Mr. Alfred Ossian",Both Genders,20,> 12 years old,0,0,7534,9.8458,,S
1,878,0,Perished,3,"Petroff, Mr. Nedelio",Both Genders,19,> 12 years old,0,0,349212,7.8958,,S
1,880,1,Survived,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",Both Genders,56,> 12 years old,0,1,11767,83.1583,C50,C
1,881,1,Survived,2,"Shelley, Mrs. William (Imanita Parrish Hall)",Both Genders,25,> 12 years old,0,1,230433,26,,S
1,882,0,Perished,3,"Markun, Mr. Johann",Both Genders,33,> 12 years old,0,0,349257,7.8958,,S
1,883,0,Perished,3,"Dahlberg, Miss. Gerda Ulrika",Both Genders,22,> 12 years old,0,0,7552,10.5167,,S
1,884,0,Perished,2,"Banfield, Mr. Frederick James",Both Genders,28,> 12 years old,0,0,C.A./SOTON 34068,10.5,,S
1,885,0,Perished,3,"Sutehall, Mr. Henry Jr",Both Genders,25,> 12 years old,0,0,SOTON/OQ 392076,7.05,,S
1,886,0,Perished,3,"Rice, Mrs. William (Margaret Norton)",Both Genders,39,> 12 years old,0,5,382652,29.125,,Q
1,887,0,Perished,2,"Montvila, Rev. Juozas",Both Genders,27,> 12 years old,0,0,211536,13,,S
1,888,1,Survived,1,"Graham, Miss. Margaret Edith",Both Genders,19,> 12 years old,0,0,112053,30,B42,S
1,890,1,Survived,1,"Behr, Mr. Karl Howell",Both Genders,26,> 12 years old,0,0,111369,30,C148,C
1,891,0,Perished,3,"Dooley, Mr. Patrick",Both Genders,32,> 12 years old,0,0,370376,7.75,,Q
